student_id,axis,axis_ok,meta_ok,case_id,benchmark,condition,model,prompt,K,majority_answer,ground_truth,subject,year,n_distinct_answers,n_unparseable,C,A,R_0,R_1,R_2,R_wilson,majority_is_correct,R_wilson_recomputed
S035,B,True,True,gpqa_d_072,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_181,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_181,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_009,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_009,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,D,Physics,,2,1,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S035,B,True,True,gpqa_d_078,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Chemistry,,4,12,0.54,0.54,0.54,0.0416,0.0,0.404,True,0.403989
S035,B,True,True,gpqa_d_078,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,5,1,0.8,0.8,0.8,0.4,0.0,0.6696,True,0.669629
S035,B,True,True,gpqa_d_178,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,D,Physics,,4,37,0.74,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S035,B,True,True,gpqa_d_178,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,D,Physics,,3,0,0.58,0.58,0.58,0.0864,0.0,0.4423,True,0.442334
S035,B,True,True,gpqa_d_165,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,2,0,0.72,0.72,0.72,0.271,0.0,0.5833,True,0.583349
S035,B,True,True,gpqa_d_165,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_046,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_046,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,gpqa_d_154,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,3,18,0.62,0.62,0.62,0.1346,0.0,0.4815,True,0.481504
S035,B,True,True,gpqa_d_154,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Physics,,2,1,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S035,B,True,True,gpqa_d_081,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,D,Chemistry,,4,0,0.52,0.04,0.04,0.0,0.0,0.011,False,0.011039
S035,B,True,True,gpqa_d_081,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,D,Chemistry,,4,0,0.9,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S035,B,True,True,aime_034,aime,a,gpt-4.1-mini,zero_shot,50,20,98,,2002.0,13,0,0.34,0.26,0.26,0.0,0.0,0.1587,False,0.158715
S035,B,True,True,aime_034,aime,b,gpt-4.1-mini,chain_of_thought,50,98,98,,2002.0,17,0,0.32,0.32,0.32,0.0,0.0,0.2076,True,0.207582
S035,B,True,True,aime_132,aime,a,gpt-4.1-mini,zero_shot,50,495,495,,1993.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_132,aime,b,gpt-4.1-mini,chain_of_thought,50,495,495,,1993.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_195,aime,a,gpt-4.1-mini,zero_shot,50,3,3,,2011.0,3,0,0.76,0.76,0.76,0.3329,0.0,0.6259,True,0.625873
S035,B,True,True,aime_195,aime,b,gpt-4.1-mini,chain_of_thought,50,3,3,,2011.0,4,0,0.76,0.76,0.76,0.3329,0.0,0.6259,True,0.625873
S035,B,True,True,aime_011,aime,a,gpt-4.1-mini,zero_shot,50,0,346,,2009.0,14,0,0.62,0.04,0.04,0.0,0.0,0.011,False,0.011039
S035,B,True,True,aime_011,aime,b,gpt-4.1-mini,chain_of_thought,50,0,346,,2009.0,14,0,0.72,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S035,B,True,True,aime_130,aime,a,gpt-4.1-mini,zero_shot,50,736,360,,2017.0,27,0,0.16,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S035,B,True,True,aime_130,aime,b,gpt-4.1-mini,chain_of_thought,50,736,360,,2017.0,28,0,0.18,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S035,B,True,True,aime_170,aime,a,gpt-4.1-mini,zero_shot,50,45,71,,1994.0,16,0,0.26,0.0,0.0,0.0,0.0,0.0,False,0.0
S035,B,True,True,aime_170,aime,b,gpt-4.1-mini,chain_of_thought,50,45,71,,1994.0,14,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S035,B,True,True,aime_081,aime,a,gpt-4.1-mini,zero_shot,50,91,91,,2007.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_081,aime,b,gpt-4.1-mini,chain_of_thought,50,91,91,,2007.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_035,aime,a,gpt-4.1-mini,zero_shot,50,24,24,,1984.0,10,0,0.32,0.32,0.32,0.0,0.0,0.2076,True,0.207582
S035,B,True,True,aime_035,aime,b,gpt-4.1-mini,chain_of_thought,50,24,24,,1984.0,10,0,0.5,0.5,0.5,0.0,0.0,0.3664,True,0.366445
S035,B,True,True,aime_067,aime,a,gpt-4.1-mini,zero_shot,50,444,373,,2012.0,34,0,0.08,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S035,B,True,True,aime_067,aime,b,gpt-4.1-mini,chain_of_thought,50,333,373,,2012.0,36,0,0.12,0.04,0.04,0.0,0.0,0.011,False,0.011039
S035,B,True,True,aime_040,aime,a,gpt-4.1-mini,zero_shot,50,41,40,,1995.0,10,0,0.58,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S035,B,True,True,aime_040,aime,b,gpt-4.1-mini,chain_of_thought,50,41,40,,1995.0,15,0,0.44,0.08,0.08,0.0,0.0,0.0315,False,0.03155
S035,B,True,True,aime_012,aime,a,gpt-4.1-mini,zero_shot,50,314,314,,2008.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_012,aime,b,gpt-4.1-mini,chain_of_thought,50,314,314,,2008.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_053,aime,a,gpt-4.1-mini,zero_shot,50,850,850,,2014.0,3,0,0.88,0.88,0.88,0.555,0.2301,0.7619,True,0.761952
S035,B,True,True,aime_053,aime,b,gpt-4.1-mini,chain_of_thought,50,850,850,,2014.0,8,0,0.84,0.84,0.84,0.4734,0.1068,0.7149,True,0.714858
S035,B,True,True,aime_059,aime,a,gpt-4.1-mini,zero_shot,50,63,53,,2015.0,25,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S035,B,True,True,aime_059,aime,b,gpt-4.1-mini,chain_of_thought,50,63,53,,2015.0,26,0,0.2,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S035,B,True,True,aime_116,aime,a,gpt-4.1-mini,zero_shot,50,636,906,,2006.0,8,0,0.38,0.36,0.36,0.0,0.0,0.2414,False,0.241387
S035,B,True,True,aime_116,aime,b,gpt-4.1-mini,chain_of_thought,50,636,906,,2006.0,6,0,0.6,0.14,0.14,0.0,0.0,0.0695,False,0.069508
S035,B,True,True,aime_003,aime,a,gpt-4.1-mini,zero_shot,50,62,62,,1992.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_003,aime,b,gpt-4.1-mini,chain_of_thought,50,62,62,,1992.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_043,aime,a,gpt-4.1-mini,zero_shot,50,260,260,,2000.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_043,aime,b,gpt-4.1-mini,chain_of_thought,50,260,260,,2000.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_166,aime,a,gpt-4.1-mini,zero_shot,50,49,49,,1996.0,3,0,0.9,0.9,0.9,0.6,0.3,0.7864,True,0.786398
S035,B,True,True,aime_166,aime,b,gpt-4.1-mini,chain_of_thought,50,49,49,,1996.0,5,0,0.9,0.9,0.9,0.6,0.3,0.7864,True,0.786398
S035,B,True,True,aime_144,aime,a,gpt-4.1-mini,zero_shot,50,898,898,,2001.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_144,aime,b,gpt-4.1-mini,chain_of_thought,50,898,898,,2001.0,3,0,0.96,0.96,0.96,0.764,0.5681,0.8654,True,0.865399
S035,B,True,True,aime_051,aime,a,gpt-4.1-mini,zero_shot,50,169,169,,1988.0,2,0,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S035,B,True,True,aime_051,aime,b,gpt-4.1-mini,chain_of_thought,50,169,169,,1988.0,2,0,0.94,0.94,0.94,0.7025,0.465,0.8378,True,0.837829
S035,B,True,True,aime_099,aime,a,gpt-4.1-mini,zero_shot,50,750,750,,1997.0,2,0,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S035,B,True,True,aime_099,aime,b,gpt-4.1-mini,chain_of_thought,50,750,750,,1997.0,2,0,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S035,B,True,True,aime_109,aime,a,gpt-4.1-mini,zero_shot,50,905,905,,1989.0,18,0,0.28,0.28,0.28,0.0,0.0,0.1747,True,0.174742
S035,B,True,True,aime_109,aime,b,gpt-4.1-mini,chain_of_thought,50,905,905,,1989.0,17,0,0.34,0.34,0.34,0.0,0.0,0.2244,True,0.224369
S035,B,True,True,aime_185,aime,a,gpt-4.1-mini,zero_shot,50,840,840,,1991.0,17,0,0.52,0.52,0.52,0.0204,0.0,0.3851,True,0.385117
S035,B,True,True,aime_185,aime,b,gpt-4.1-mini,chain_of_thought,50,840,840,,1991.0,15,0,0.56,0.56,0.56,0.0636,0.0,0.4231,True,0.42306
S035,B,True,True,aime_055,aime,a,gpt-4.1-mini,zero_shot,50,648,647,,2000.0,18,0,0.6,0.0,0.0,0.0,0.0,0.0,False,0.0
S035,B,True,True,aime_055,aime,b,gpt-4.1-mini,chain_of_thought,50,648,647,,2000.0,12,0,0.72,0.0,0.0,0.0,0.0,0.0,False,0.0
S035,B,True,True,aime_115,aime,a,gpt-4.1-mini,zero_shot,50,25,25,,2015.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_115,aime,b,gpt-4.1-mini,chain_of_thought,50,25,25,,2015.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S035,B,True,True,aime_086,aime,a,gpt-4.1-mini,zero_shot,50,546,546,,2017.0,13,0,0.54,0.54,0.54,0.0416,0.0,0.404,True,0.403989
S035,B,True,True,aime_086,aime,b,gpt-4.1-mini,chain_of_thought,50,546,546,,2017.0,13,0,0.58,0.58,0.58,0.0864,0.0,0.4423,True,0.442334
S020,B,True,True,gpqa_d_127,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Biology,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_127,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,A,Biology,,4,0,0.38,0.34,0.34,0.0,0.0,0.2244,False,0.224369
S020,B,True,True,gpqa_d_098,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Chemistry,,3,0,0.58,0.58,0.58,0.0864,0.0,0.4423,True,0.442334
S020,B,True,True,gpqa_d_098,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,D,Chemistry,,4,0,0.46,0.26,0.26,0.0,0.0,0.1587,False,0.158715
S020,B,True,True,gpqa_d_057,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,2,0,0.8,0.8,0.8,0.4,0.0,0.6696,True,0.669629
S020,B,True,True,gpqa_d_057,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_070,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,A,Physics,,3,0,0.5,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_070,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_164,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Chemistry,,2,0,0.72,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_164,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,B,Chemistry,,4,0,0.44,0.2,0.2,0.0,0.0,0.1124,False,0.112438
S020,B,True,True,gpqa_d_052,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,B,Chemistry,,3,0,0.62,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_052,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,4,0,0.36,0.36,0.36,0.0,0.0,0.2414,True,0.241387
S020,B,True,True,gpqa_d_097,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,B,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_097,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,B,Chemistry,,2,0,0.92,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_196,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,A,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_196,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,4,0,0.5,0.5,0.5,0.0,0.0,0.3664,True,0.366445
S020,B,True,True,gpqa_d_179,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,C,Physics,,2,0,0.8,0.2,0.2,0.0,0.0,0.1124,False,0.112438
S020,B,True,True,gpqa_d_179,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,C,Physics,,4,0,0.64,0.14,0.14,0.0,0.0,0.0695,False,0.069508
S020,B,True,True,gpqa_d_023,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Chemistry,,4,0,0.74,0.74,0.74,0.3014,0.0,0.6045,True,0.604468
S020,B,True,True,gpqa_d_023,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,D,Chemistry,,3,0,0.82,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_174,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,D,Physics,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_174,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,D,Physics,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_133,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,A,Chemistry,,2,0,0.68,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_133,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_076,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,B,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_076,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,B,Chemistry,,3,0,0.58,0.14,0.14,0.0,0.0,0.0695,False,0.069508
S020,B,True,True,gpqa_d_103,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,4,0,0.52,0.52,0.52,0.0204,0.0,0.3851,True,0.385117
S020,B,True,True,gpqa_d_103,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,4,0,0.84,0.84,0.84,0.4734,0.1068,0.7149,True,0.714858
S020,B,True,True,gpqa_d_107,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_107,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,3,0,0.84,0.84,0.84,0.4734,0.1068,0.7149,True,0.714858
S020,B,True,True,gpqa_d_147,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,A,Chemistry,,3,0,0.76,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_147,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,3,0,0.96,0.96,0.96,0.764,0.5681,0.8654,True,0.865399
S020,B,True,True,gpqa_d_152,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_152,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,4,0,0.48,0.48,0.48,0.0,0.0,0.348,True,0.347971
S020,B,True,True,gpqa_d_058,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,A,Chemistry,,3,0,0.58,0.32,0.32,0.0,0.0,0.2076,False,0.207582
S020,B,True,True,gpqa_d_058,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,3,1,0.96,0.96,0.96,0.764,0.5681,0.8654,True,0.865399
S020,B,True,True,gpqa_d_116,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,2,0,0.94,0.94,0.94,0.7025,0.465,0.8378,True,0.837829
S020,B,True,True,gpqa_d_116,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_021,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Chemistry,,2,0,0.62,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_021,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,2,0,0.52,0.52,0.52,0.0204,0.0,0.3851,True,0.385117
S020,B,True,True,gpqa_d_122,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,B,Physics,,4,0,0.42,0.2,0.2,0.0,0.0,0.1124,False,0.112438
S020,B,True,True,gpqa_d_122,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,4,0,0.82,0.82,0.82,0.4358,0.0516,0.692,True,0.692039
S020,B,True,True,gpqa_d_038,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Physics,,3,0,0.84,0.04,0.04,0.0,0.0,0.011,False,0.011039
S020,B,True,True,gpqa_d_038,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_071,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,D,Chemistry,,4,0,0.84,0.12,0.12,0.0,0.0,0.0562,False,0.056176
S020,B,True,True,gpqa_d_071,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,D,Chemistry,,4,0,0.48,0.36,0.36,0.0,0.0,0.2414,False,0.241387
S020,B,True,True,gpqa_d_006,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Physics,,2,0,0.7,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,gpqa_d_006,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,4,0,0.84,0.84,0.84,0.4734,0.1068,0.7149,True,0.714858
S020,B,True,True,gpqa_d_061,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S020,B,True,True,gpqa_d_061,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,A,Chemistry,,4,0,0.56,0.24,0.24,0.0,0.0,0.143,False,0.142974
S020,B,True,True,aime_186,aime,a,gpt-4.1-mini,zero_shot,50,36,104,,1986.0,5,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_186,aime,b,gpt-4.1-mini,chain_of_thought,50,2,104,,1986.0,10,0,0.34,0.18,0.18,0.0,0.0,0.0977,False,0.097702
S020,B,True,True,aime_188,aime,a,gpt-4.1-mini,zero_shot,50,0,997,,2000.0,5,12,0.56,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_188,aime,b,gpt-4.1-mini,chain_of_thought,50,0,997,,2000.0,12,0,0.24,0.2,0.2,0.0,0.0,0.1124,False,0.112438
S020,B,True,True,aime_159,aime,a,gpt-4.1-mini,zero_shot,50,54,616,,1995.0,43,1,0.04,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_159,aime,b,gpt-4.1-mini,chain_of_thought,50,1,616,,1995.0,8,0,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_177,aime,a,gpt-4.1-mini,zero_shot,50,138,463,,1999.0,44,0,0.04,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_177,aime,b,gpt-4.1-mini,chain_of_thought,50,0,463,,1999.0,18,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_006,aime,a,gpt-4.1-mini,zero_shot,50,729,735,,2025.0,21,0,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_006,aime,b,gpt-4.1-mini,chain_of_thought,50,3,735,,2025.0,9,0,0.48,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_042,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,597,,1994.0,2,43,0.86,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_042,aime,b,gpt-4.1-mini,chain_of_thought,50,4,597,,1994.0,11,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_058,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,252,,2019.0,3,45,0.9,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_058,aime,b,gpt-4.1-mini,chain_of_thought,50,1,252,,2019.0,9,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_141,aime,a,gpt-4.1-mini,zero_shot,50,27,23,,1996.0,18,0,0.5,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_141,aime,b,gpt-4.1-mini,chain_of_thought,50,0,23,,1996.0,10,0,0.38,0.24,0.24,0.0,0.0,0.143,False,0.142974
S020,B,True,True,aime_170,aime,a,gpt-4.1-mini,zero_shot,50,199,71,,1994.0,31,0,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_170,aime,b,gpt-4.1-mini,chain_of_thought,50,2,71,,1994.0,22,0,0.16,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_109,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,905,,1989.0,17,22,0.44,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_109,aime,b,gpt-4.1-mini,chain_of_thought,50,11,905,,1989.0,14,0,0.26,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_187,aime,a,gpt-4.1-mini,zero_shot,50,65,11,,2005.0,16,2,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_187,aime,b,gpt-4.1-mini,chain_of_thought,50,3,11,,2005.0,10,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_027,aime,a,gpt-4.1-mini,zero_shot,50,494,505,,2003.0,33,5,0.14,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_027,aime,b,gpt-4.1-mini,chain_of_thought,50,48,505,,2003.0,16,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_192,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,489,,1999.0,44,4,0.08,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_192,aime,b,gpt-4.1-mini,chain_of_thought,50,4,489,,1999.0,12,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_029,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,36,,2020.0,4,32,0.64,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_029,aime,b,gpt-4.1-mini,chain_of_thought,50,3,36,,2020.0,9,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_011,aime,a,gpt-4.1-mini,zero_shot,50,15,346,,2009.0,34,1,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_011,aime,b,gpt-4.1-mini,chain_of_thought,50,1,346,,2009.0,10,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_150,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,96,,2011.0,4,32,0.64,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_150,aime,b,gpt-4.1-mini,chain_of_thought,50,2,96,,2011.0,8,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_037,aime,a,gpt-4.1-mini,zero_shot,50,82,18,,2013.0,6,0,0.64,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_037,aime,b,gpt-4.1-mini,chain_of_thought,50,1,18,,2013.0,10,0,0.44,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_118,aime,a,gpt-4.1-mini,zero_shot,50,84,69,,2001.0,37,1,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_118,aime,b,gpt-4.1-mini,chain_of_thought,50,10,69,,2001.0,14,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_052,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,484,,2003.0,35,7,0.14,0.0,0.0,0.0,0.0,0.0,False,0.0
S020,B,True,True,aime_052,aime,b,gpt-4.1-mini,chain_of_thought,50,484,484,,2003.0,6,0,0.88,0.88,0.88,0.555,0.2301,0.7619,True,0.761952
